date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:04:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:00%20GMT	https://www.banesconline.com/Mantis/Website/CAU/imagen/general/vineta_amarilla.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/Website/CAU/imagen/general/vineta_amarilla.86.delayed	(from https://www.banesconline.com/Mantis/Website/CAU/Includes/eestilos.css)
22:04:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:00%20GMT	https://www.banesconline.com/Mantis/Website/CAU/imagen/general/backg_tit_azul.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/Website/CAU/imagen/general/backg_tit_azul.87.delayed	(from https://www.banesconline.com/Mantis/Website/CAU/Includes/eestilos.css)
22:04:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:00%20GMT	https://www.banesconline.com/Mantis/Website/CAU/imagen/general/curva_violeta.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/Website/CAU/imagen/general/curva_violeta.88.delayed	(from https://www.banesconline.com/Mantis/Website/CAU/Includes/eestilos.css)
22:04:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:01%20GMT	https://www.banesconline.com/Mantis/Website/CAU/imagen/general/bullet_banca_privada.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/Website/CAU/imagen/general/bullet_banca_privada.89.delayed	(from https://www.banesconline.com/Mantis/Website/CAU/Includes/eestilos.css)
22:04:03	19122/19122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e845eabc557bd31:0%22	https://www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos.eot	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos-2.eot	(from https://www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/StylesheetIcon.css)
22:04:03	19122/19122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e845eabc557bd31:0%22	https://www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos.eot?	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconosd41d-2.eot	(from https://www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/StylesheetIcon.css)
22:04:04	12088/12088	---M--	200	added ('OK')	font/x-woff	etag:%22fd1dedbc557bd31:0%22	https://www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos.woff	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos-2.woff	(from https://www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/StylesheetIcon.css)
22:04:04	18932/18932	---M--	200	added ('OK')	application/octet-stream	etag:%22dea4ebbc557bd31:0%22	https://www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos.ttf	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos-2.ttf	(from https://www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/StylesheetIcon.css)
22:04:04	45689/45689	---M--	200	added ('OK')	image/svg+xml	etag:%22f52febbc557bd31:0%22	https://www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos.svg	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos-2.svg	(from https://www.banesconline.com/Mantis/Website/CAU/Imagenes/Banesco-iconos%20latin/StylesheetIcon.css)
22:04:05	19122/19122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e845eabc557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos.eot	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos-3.eot	(from https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/StylesheetIcon.css)
22:04:05	19122/19122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e845eabc557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos.eot?	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconosd41d-3.eot	(from https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/StylesheetIcon.css)
22:04:06	12088/12088	---M--	200	added ('OK')	font/x-woff	etag:%22fd1dedbc557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos.woff	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos-3.woff	(from https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/StylesheetIcon.css)
22:04:06	18932/18932	---M--	200	added ('OK')	application/octet-stream	etag:%22dea4ebbc557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos.ttf	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos-3.ttf	(from https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/StylesheetIcon.css)
22:04:07	45689/45689	---M-Z	200	added ('OK')	image/svg+xml	etag:%2280892bc557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos.svg	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/fonts/banesco-iconos-3.svg	(from https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Banesco-iconos%20latin/StylesheetIcon.css)
22:04:07	60/60	---M--	200	added ('OK')	image/gif	etag:%227bfadbf557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/img_triangulo-up.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/img_triangulo-up-2.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/estilos.css)
22:04:08	59/59	---M--	200	added ('OK')	image/gif	etag:%22fbf89bbf557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/img_triangulo-down.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/img_triangulo-down-2.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/estilos.css)
22:04:08	44/44	---M--	200	added ('OK')	image/gif	etag:%2292f697be557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/cudrado-azul.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/cudrado-azul-2.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/estilos.css)
22:04:08	44/44	---M--	200	added ('OK')	image/gif	etag:%2292f697be557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/cudrado-blanco.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/cudrado-blanco-2.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/estilos.css)
22:04:09	57/57	---M--	200	added ('OK')	image/gif	etag:%22e8a58fbe557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/bulet.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/bulet-2.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/estilos.css)
22:04:09	600/600	---M--	200	added ('OK')	image/gif	etag:%2250cbec0557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/interrogacion_up.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/interrogacion_up-2.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/estilos.css)
22:04:09	374/374	---M--	200	added ('OK')	image/gif	etag:%22c41cccbf557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/interrogacion1.1.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/interrogacion1.1-2.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/estilos.css)
22:04:10	6928/6928	---M--	200	added ('OK')	image/png	etag:%22c4dfaa7d334dd91:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/visible.png	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/visible-2.png	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/estilos.css)
22:04:10	7738/7738	---M--	200	added ('OK')	image/png	etag:%221f9af58a334dd91:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/visible-0.png	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/generales/visible-1.png	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/estilos.css)
22:04:10	97/97	---M--	200	added ('OK')	image/gif	etag:%22ff2e99be557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/imagenes/generales/icono_vineta_roja.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagenes/generales/icono_vineta_roja-2.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/estilos.css)
22:04:11	60/60	---M--	200	added ('OK')	image/gif	etag:%225688bbf557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/imagenes/generales/img_right.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagenes/generales/img_right-3.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/style01mantis.css)
22:04:12	26984/26984	---M--	200	added ('OK')	text/html	etag:%22da2d4cf698e1d91:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Afiliacion/Contrato_mantis.htm?con=1	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Afiliacion/Contrato_mantiseb78-2.html	(from https://www.banesconline.com/Mantis/WebSite/CAU/Afiliacion/Contrato.aspx?svc=mantis)
22:04:12	13557/13557	---M--	200	added ('OK')	text/css	etag:%220ae7151bc68d11:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos-3.css	(from https://www.banesconline.com/Mantis/WebSite/CAU/Ayudas/usuario_banesconline.htm)
22:04:12	9892/9892	---M--	200	added ('OK')	text/css	etag:%221ccffe83f914d21:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Includes/style.css	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Includes/style-2.css	(from https://www.banesconline.com/Mantis/WebSite/CAU/OlvidoUsrCla/AU_SelOlv.aspx?svc=mantis)
22:04:13	31891/31891	---M-Z	200	added ('OK')	text/css	etag:%22807de01260e9d21:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/includes/style01sif.css	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/includes/style01sif-2.css	(from https://www.banesconline.com/Mantis/WebSite/CAU/OlvidoUsrCla/AU_SelOlv.aspx?svc=mantis)
22:04:13	60/60	---M--	200	added ('OK')	image/gif	etag:%225688bbf557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Generales/img_right.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/Generales/img_right-4.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/OlvidoUsrCla/AU_SelOlv.aspx?svc=mantis)
22:04:14	168/168	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:12%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/Inicio/Inicio.aspx?svc=mantis	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Inicio/Inicio.a4be24.delayed	(from https://www.banesconline.com/Mantis/WebSite/CAU/OlvidoUsrCla/AU_SelOlv.aspx?svc=mantis)
22:04:14	1162/1162	---M--	200	added ('OK')	image/gif	etag:%224dab8cbe557bd31:0%22	https://www.banesconline.com/mantis/Website/CAU/imagenes/flechita.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/mantis/Website/CAU/imagenes/flechita.gif	(from https://www.banesconline.com/mantis/Website/CAU/Afiliacion/Contrato_mantis.htm?con=1)
22:04:14	168/168	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:12%20GMT	https://www.banesconline.com/mantis/Website/CAU/inicio/inicio.aspx?svc=mantis	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/mantis/Website/CAU/inicio/inicio.a6be24.delayed	(from https://www.banesconline.com/mantis/Website/CAU/Afiliacion/Contrato_mantis.htm?con=1)
22:04:15	28716/28716	---M--	200	added ('OK')	text/html	date:Sun,%2021%20Jan%202024%2002:04:14%20GMT	https://www.banesconline.com/mantis/Website/CAU/Afiliacion/AU_ValIns.aspx?con=1	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/mantis/Website/CAU/Afiliacion/AU_ValInseb78.html	(from https://www.banesconline.com/mantis/Website/CAU/Afiliacion/Contrato_mantis.htm?con=1)
22:04:15	282/282	---M--	200	added ('OK')	image/png	etag:%2201d326219e0d01:0%22	https://www.banesconline.com/mantis/Website/CAU/Images/arrowmenu.png	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/mantis/Website/CAU/Images/arrowmenu.png	(from https://www.banesconline.com/mantis/Website/CAU/includes/style01sif.css)
22:04:16	293/293	---M--	200	added ('OK')	image/png	etag:%220514479ee3d01:0%22	https://www.banesconline.com/mantis/Website/CAU/Images/arrowExpanded.png	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/mantis/Website/CAU/Images/arrowExpanded.png	(from https://www.banesconline.com/mantis/Website/CAU/includes/style01sif.css)
22:04:16	1162/1162	---M--	200	added ('OK')	image/gif	etag:%224dab8cbe557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/imagenes/flechita.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagenes/flechita-2.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Afiliacion/Contrato_mantis.htm?con=1)
22:04:17	168/168	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:16%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/inicio/inicio.aspx?svc=mantis	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/inicio/inicio.abbe24.delayed	(from https://www.banesconline.com/Mantis/WebSite/CAU/Afiliacion/Contrato_mantis.htm?con=1)
22:04:17	28716/28716	---M--	200	added ('OK')	text/html	date:Sun,%2021%20Jan%202024%2002:04:16%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/Afiliacion/AU_ValIns.aspx?con=1	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Afiliacion/AU_ValInseb78-2.html	(from https://www.banesconline.com/Mantis/WebSite/CAU/Afiliacion/Contrato_mantis.htm?con=1)
22:04:18	46/46	---M--	200	added ('OK')	image/gif	etag:%228432e4c2557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/vineta_amarilla.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/vineta_amarilla-3.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css)
22:04:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:17%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/imagen/general/backg_tit_verde.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagen/general/backg_tit_verde.ae.delayed	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css)
22:04:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:17%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/imagen/general/backg_tit_amarillo.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagen/general/backg_tit_amarillo.af.delayed	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css)
22:04:19	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:17%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/imagen/general/backg_tit_violeta.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagen/general/backg_tit_violeta.b0.delayed	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css)
22:04:19	45/45	---M--	200	added ('OK')	image/gif	etag:%226c5362be557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Imagenes/backg_tit_verde_ayuda.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Imagenes/backg_tit_verde_ayuda-3.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css)
22:04:20	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:18%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/imagen/general/flecha_amarilla.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagen/general/flecha_amarilla.b2.delayed	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css)
22:04:20	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:19%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/imagen/general/vineta_amarilla.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagen/general/vineta_amarilla.b3.delayed	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css)
22:04:21	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:19%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/imagen/general/backg_tit_azul.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagen/general/backg_tit_azul.b4.delayed	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css)
22:04:21	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:20%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/imagen/general/curva_violeta.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagen/general/curva_violeta.b5.delayed	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css)
22:04:22	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202024%2002:04:20%20GMT	https://www.banesconline.com/Mantis/WebSite/CAU/imagen/general/bullet_banca_privada.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagen/general/bullet_banca_privada.b6.delayed	(from https://www.banesconline.com/Mantis/WebSite/CAU/Includes/eestilos.css)
22:04:22	282/282	---M--	200	added ('OK')	image/png	etag:%2201d326219e0d01:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Images/arrowmenu.png	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Images/arrowmenu-2.png	(from https://www.banesconline.com/Mantis/WebSite/CAU/includes/style01sif.css)
22:04:23	293/293	---M--	200	added ('OK')	image/png	etag:%220514479ee3d01:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/Images/arrowExpanded.png	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/Images/arrowExpanded-2.png	(from https://www.banesconline.com/Mantis/WebSite/CAU/includes/style01sif.css)
22:04:23	4629/4629	---M--	200	added ('OK')	image/gif	etag:%22bea4f4bc557bd31:0%22	https://www.banesconline.com/mantis/Website/CAU/imagenes/CVC_TDD.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/mantis/Website/CAU/imagenes/CVC_TDD.gif	(from https://www.banesconline.com/mantis/Website/CAU/Afiliacion/AU_ValIns.aspx?con=1)
22:04:23	4629/4629	---M--	200	added ('OK')	image/gif	etag:%22bea4f4bc557bd31:0%22	https://www.banesconline.com/Mantis/WebSite/CAU/imagenes/CVC_TDD.gif	C:/proyectos/banesco_scrap/banesco/www.banesconline.com/Mantis/WebSite/CAU/imagenes/CVC_TDD-2.gif	(from https://www.banesconline.com/Mantis/WebSite/CAU/Afiliacion/AU_ValIns.aspx?con=1)
